student_id,semester,course_code,course_name,credits,course_category,marks,attendance_percent,grade,grade_point,status,attempt_number
STU0220,4,CSE 110,Software Engineering,4,core,77,94,B+,3.3,completed,1
STU0220,4,DSC 40B,Theoretical Foundations of Data Science II,4,data,82,86,A-,3.7,completed,1
STU0220,5,CSE 120,Principles of Computer Operating Systems,4,systems,60,92,C+,2.3,current,1
STU0220,5,CSE 123,Computer Networks,4,networks,60,89,C+,2.3,current,1
STU0220,5,CSE 132A,Database System Principles,4,database,81,73,A-,3.7,current,1
STU0220,5,DSC 80,The Practice and Application of Data Science,4,data,76,80,B+,3.3,current,1
STU0220,5,ECE 109,Engineering Probability and Statistics,4,math,95,83,A+,4.0,current,1
STU0221,1,CSE 11,Introduction to Computer Science and Object-Oriented Programming: Java,4,core,75,87,B+,3.3,completed,1
STU0221,1,CSE 5A,Introduction to Programming I,4,core,88,91,A,4.0,completed,1
STU0221,1,MATH 18,Linear Algebra,4,math,98,79,A+,4.0,completed,1
STU0221,1,MATH 20A,Calculus for Science and Engineering,4,math,88,83,A,4.0,completed,1
STU0221,2,CSE 12,Basic Data Structures and Object-Oriented Design,4,core,73,80,B,3.0,completed,1
STU0221,2,CSE 15L,Software Tools and Techniques Laboratory,2,lab,89,85,A,4.0,completed,1
STU0221,2,CSE 20,Discrete Mathematics,4,math,79,87,B+,3.3,completed,1
STU0221,2,CSE 21,Mathematics for Algorithms and Systems,4,core,82,69,A-,3.7,completed,1
STU0221,2,MATH 20B,Calculus for Science and Engineering,4,math,85,87,A,4.0,completed,1
STU0221,3,CSE 100,Advanced Data Structures,4,core,71,100,B,3.0,completed,1
STU0221,3,CSE 30,Computer Organization and Systems Programming,4,core,98,92,A+,4.0,completed,1
STU0221,3,MATH 154,Discrete Mathematics and Graph Theory,4,math,77,80,B+,3.3,completed,1
STU0221,3,MATH 20C,Calculus and Analytic Geometry for Science and Engineering,4,math,76,79,B+,3.3,completed,1
STU0221,4,CSE 101,Design and Analysis of Algorithms,4,core,87,66,A,4.0,completed,1
STU0221,4,CSE 103,A Practical Introduction to Probability and Statistics,4,core,76,84,B+,3.3,completed,1
STU0221,4,CSE 110,Software Engineering,4,core,77,79,B+,3.3,completed,1
STU0221,4,DSC 40B,Theoretical Foundations of Data Science II,4,data,81,87,A-,3.7,completed,1
STU0221,5,CSE 123,Computer Networks,4,networks,74,87,B,3.0,completed,1
STU0221,5,CSE 130,Programming Languages: Principles and Paradigms,4,systems,73,76,B,3.0,completed,1
STU0221,5,CSE 132A,Database System Principles,4,database,62,71,C+,2.3,completed,1
STU0221,5,ECE 109,Engineering Probability and Statistics,4,math,75,83,B+,3.3,completed,1
STU0221,5,MATH 183,Statistical Methods,4,math,81,79,A-,3.7,completed,1
STU0221,6,CSE 105,Theory of Computability,4,systems,73,88,B,3.0,completed,1
STU0221,6,CSE 150A,Introduction to Artificial Intelligence: Probabilistic Reasoning and Decision-Making,4,ai,76,77,B+,3.3,completed,1
STU0221,6,CSE 150B,Introduction to Artificial Intelligence: Search and Reasoning,4,ai,72,84,B,3.0,completed,1
STU0221,6,CSE 151A,Introduction to Machine Learning,4,ai,94,85,A+,4.0,completed,1
STU0221,6,MATH 181A,Introduction to Mathematical Statistics I,4,math,74,94,B,3.0,completed,1
STU0221,7,CSE 124,Networked Services,4,networks,76,74,B+,3.3,current,1
STU0221,7,CSE 127,Introduction to Computer Security,4,security,86,72,A,4.0,current,1
STU0221,7,CSE 151B,Deep Learning,4,ai,89,86,A,4.0,current,1
STU0221,7,CSE 152,Introduction to Computer Vision,4,ai,76,93,B+,3.3,current,1
STU0221,7,CSE 158,Recommender Systems and Web Mining,4,ai,76,69,B+,3.3,current,1
STU0222,1,CSE 11,Introduction to Computer Science and Object-Oriented Programming: Java,4,core,77,68,B+,3.3,completed,1
STU0222,1,CSE 5A,Introduction to Programming I,4,core,88,83,A,4.0,completed,1
STU0222,1,MATH 18,Linear Algebra,4,math,80,76,A-,3.7,completed,1
STU0222,1,MATH 20A,Calculus for Science and Engineering,4,math,75,83,B+,3.3,completed,1
STU0222,2,CSE 12,Basic Data Structures and Object-Oriented Design,4,core,69,79,B-,2.7,completed,1
STU0222,2,CSE 15L,Software Tools and Techniques Laboratory,2,lab,95,89,A+,4.0,completed,1
STU0222,2,CSE 20,Discrete Mathematics,4,math,79,81,B+,3.3,completed,1
STU0222,2,CSE 21,Mathematics for Algorithms and Systems,4,core,87,74,A,4.0,completed,1
STU0222,2,MATH 20B,Calculus for Science and Engineering,4,math,71,77,B,3.0,completed,1
STU0222,3,CSE 100,Advanced Data Structures,4,core,81,95,A-,3.7,completed,1
STU0222,3,CSE 30,Computer Organization and Systems Programming,4,core,88,69,A,4.0,completed,1
STU0222,3,MATH 154,Discrete Mathematics and Graph Theory,4,math,70,81,B,3.0,completed,1
STU0222,3,MATH 20C,Calculus and Analytic Geometry for Science and Engineering,4,math,73,80,B,3.0,completed,1
STU0222,4,CSE 101,Design and Analysis of Algorithms,4,core,86,74,A,4.0,completed,1
STU0222,4,CSE 103,A Practical Introduction to Probability and Statistics,4,core,76,78,B+,3.3,completed,1
STU0222,4,CSE 110,Software Engineering,4,core,77,74,B+,3.3,completed,1
STU0222,4,DSC 40B,Theoretical Foundations of Data Science II,4,data,61,82,C+,2.3,completed,1
STU0222,5,CSE 120,Principles of Computer Operating Systems,4,systems,69,86,B-,2.7,completed,1
STU0222,5,CSE 132A,Database System Principles,4,database,92,74,A+,4.0,completed,1
STU0222,5,DSC 80,The Practice and Application of Data Science,4,data,90,88,A+,4.0,completed,1
STU0222,5,ECE 109,Engineering Probability and Statistics,4,math,97,97,A+,4.0,completed,1
STU0222,5,MATH 183,Statistical Methods,4,math,74,66,B,3.0,completed,1
STU0222,6,CSE 105,Theory of Computability,4,systems,70,82,B,3.0,current,1
STU0222,6,CSE 132B,Database Systems Applications,4,database,62,87,C+,2.3,current,1
STU0222,6,CSE 150B,Introduction to Artificial Intelligence: Search and Reasoning,4,ai,70,82,B,3.0,current,1
STU0222,6,CSE 151A,Introduction to Machine Learning,4,ai,72,85,B,3.0,current,1
STU0222,6,MATH 181A,Introduction to Mathematical Statistics I,4,math,88,92,A,4.0,current,1
STU0223,1,CSE 11,Introduction to Computer Science and Object-Oriented Programming: Java,4,core,75,100,B+,3.3,completed,1
STU0223,1,CSE 5A,Introduction to Programming I,4,core,90,98,A+,4.0,completed,1
STU0223,1,MATH 18,Linear Algebra,4,math,98,81,A+,4.0,completed,1
STU0223,1,MATH 20A,Calculus for Science and Engineering,4,math,78,83,B+,3.3,completed,1
STU0223,2,CSE 12,Basic Data Structures and Object-Oriented Design,4,core,96,76,A+,4.0,completed,1
STU0223,2,CSE 15L,Software Tools and Techniques Laboratory,2,lab,81,91,A-,3.7,completed,1
STU0223,2,CSE 20,Discrete Mathematics,4,math,93,94,A+,4.0,completed,1
STU0223,2,CSE 21,Mathematics for Algorithms and Systems,4,core,98,81,A+,4.0,completed,1
STU0223,2,MATH 20B,Calculus for Science and Engineering,4,math,83,92,A-,3.7,completed,1
STU0223,3,CSE 100,Advanced Data Structures,4,core,78,100,B+,3.3,completed,1
STU0223,3,CSE 30,Computer Organization and Systems Programming,4,core,85,88,A,4.0,completed,1
STU0223,3,MATH 154,Discrete Mathematics and Graph Theory,4,math,89,99,A,4.0,completed,1
STU0223,3,MATH 20C,Calculus and Analytic Geometry for Science and Engineering,4,math,80,83,A-,3.7,completed,1
STU0223,4,CSE 101,Design and Analysis of Algorithms,4,core,88,89,A,4.0,current,1
STU0223,4,CSE 103,A Practical Introduction to Probability and Statistics,4,core,89,98,A,4.0,current,1
STU0223,4,CSE 110,Software Engineering,4,core,74,69,B,3.0,current,1
STU0223,4,DSC 40B,Theoretical Foundations of Data Science II,4,data,98,89,A+,4.0,current,1
STU0224,1,CSE 11,Introduction to Computer Science and Object-Oriented Programming: Java,4,core,73,98,B,3.0,completed,1
STU0224,1,CSE 5A,Introduction to Programming I,4,core,87,84,A,4.0,completed,1
STU0224,1,MATH 18,Linear Algebra,4,math,78,81,B+,3.3,completed,1
STU0224,1,MATH 20A,Calculus for Science and Engineering,4,math,70,92,B,3.0,completed,1
STU0224,2,CSE 12,Basic Data Structures and Object-Oriented Design,4,core,73,94,B,3.0,completed,1
STU0224,2,CSE 15L,Software Tools and Techniques Laboratory,2,lab,85,92,A,4.0,completed,1
STU0224,2,CSE 20,Discrete Mathematics,4,math,80,84,A-,3.7,completed,1
STU0224,2,CSE 21,Mathematics for Algorithms and Systems,4,core,39,85,F,0.0,completed,1
STU0224,2,MATH 20B,Calculus for Science and Engineering,4,math,76,81,B+,3.3,completed,1
STU0224,3,CSE 100,Advanced Data Structures,4,core,85,90,A,4.0,completed,1
STU0224,3,CSE 30,Computer Organization and Systems Programming,4,core,79,86,B+,3.3,completed,1
STU0224,3,MATH 154,Discrete Mathematics and Graph Theory,4,math,88,88,A,4.0,completed,1
STU0224,3,MATH 20C,Calculus and Analytic Geometry for Science and Engineering,4,math,80,79,A-,3.7,completed,1
STU0224,4,CSE 101,Design and Analysis of Algorithms,4,core,76,99,B+,3.3,current,1
STU0224,4,CSE 103,A Practical Introduction to Probability and Statistics,4,core,73,90,B,3.0,current,1
STU0224,4,CSE 110,Software Engineering,4,core,84,76,A-,3.7,current,1
STU0224,4,DSC 40B,Theoretical Foundations of Data Science II,4,data,95,62,A+,4.0,current,1
STU0225,1,CSE 11,Introduction to Computer Science and Object-Oriented Programming: Java,4,core,79,82,B+,3.3,completed,1
STU0225,1,CSE 5A,Introduction to Programming I,4,core,67,88,B-,2.7,completed,1
STU0225,1,MATH 18,Linear Algebra,4,math,86,76,A,4.0,completed,1
STU0225,1,MATH 20A,Calculus for Science and Engineering,4,math,75,88,B+,3.3,completed,1
STU0225,2,CSE 12,Basic Data Structures and Object-Oriented Design,4,core,87,92,A,4.0,completed,1
STU0225,2,CSE 15L,Software Tools and Techniques Laboratory,2,lab,87,100,A,4.0,completed,1
STU0225,2,CSE 20,Discrete Mathematics,4,math,62,85,C+,2.3,completed,1
STU0225,2,CSE 21,Mathematics for Algorithms and Systems,4,core,91,100,A+,4.0,completed,1
STU0225,2,MATH 20B,Calculus for Science and Engineering,4,math,98,70,A+,4.0,completed,1
STU0225,3,CSE 100,Advanced Data Structures,4,core,80,93,A-,3.7,completed,1
STU0225,3,CSE 30,Computer Organization and Systems Programming,4,core,76,80,B+,3.3,completed,1
STU0225,3,MATH 154,Discrete Mathematics and Graph Theory,4,math,89,83,A,4.0,completed,1
STU0225,3,MATH 20C,Calculus and Analytic Geometry for Science and Engineering,4,math,87,85,A,4.0,completed,1
STU0225,4,CSE 101,Design and Analysis of Algorithms,4,core,87,84,A,4.0,completed,1
STU0225,4,CSE 103,A Practical Introduction to Probability and Statistics,4,core,78,83,B+,3.3,completed,1
STU0225,4,CSE 110,Software Engineering,4,core,92,77,A+,4.0,completed,1
STU0225,4,DSC 40B,Theoretical Foundations of Data Science II,4,data,72,88,B,3.0,completed,1
STU0225,5,CSE 120,Principles of Computer Operating Systems,4,systems,98,100,A+,4.0,completed,1
STU0225,5,CSE 132A,Database System Principles,4,database,98,95,A+,4.0,completed,1
STU0225,5,DSC 80,The Practice and Application of Data Science,4,data,74,94,B,3.0,completed,1
STU0225,5,ECE 109,Engineering Probability and Statistics,4,math,74,85,B,3.0,completed,1
STU0225,5,MATH 183,Statistical Methods,4,math,75,83,B+,3.3,completed,1
STU0225,6,CSE 105,Theory of Computability,4,systems,91,83,A+,4.0,current,1
STU0225,6,CSE 132B,Database Systems Applications,4,database,84,67,A-,3.7,current,1
STU0225,6,CSE 150B,Introduction to Artificial Intelligence: Search and Reasoning,4,ai,69,76,B-,2.7,current,1
STU0225,6,CSE 151A,Introduction to Machine Learning,4,ai,73,92,B,3.0,current,1
STU0225,6,MATH 181A,Introduction to Mathematical Statistics I,4,math,72,89,B,3.0,current,1
STU0226,1,CSE 11,Introduction to Computer Science and Object-Oriented Programming: Java,4,core,81,89,A-,3.7,completed,1
STU0226,1,CSE 5A,Introduction to Programming I,4,core,86,69,A,4.0,completed,1
STU0226,1,MATH 18,Linear Algebra,4,math,79,73,B+,3.3,completed,1
STU0226,1,MATH 20A,Calculus for Science and Engineering,4,math,77,91,B+,3.3,completed,1
STU0226,2,CSE 12,Basic Data Structures and Object-Oriented Design,4,core,81,80,A-,3.7,completed,1
STU0226,2,CSE 15L,Software Tools and Techniques Laboratory,2,lab,74,85,B,3.0,completed,1
STU0226,2,CSE 20,Discrete Mathematics,4,math,90,85,A+,4.0,completed,1
STU0226,2,CSE 21,Mathematics for Algorithms and Systems,4,core,72,88,B,3.0,completed,1
STU0226,2,MATH 20B,Calculus for Science and Engineering,4,math,79,78,B+,3.3,completed,1
STU0226,3,CSE 100,Advanced Data Structures,4,core,80,93,A-,3.7,completed,1
STU0226,3,CSE 30,Computer Organization and Systems Programming,4,core,76,71,B+,3.3,completed,1
STU0226,3,MATH 154,Discrete Mathematics and Graph Theory,4,math,91,89,A+,4.0,completed,1
STU0226,3,MATH 20C,Calculus and Analytic Geometry for Science and Engineering,4,math,84,96,A-,3.7,completed,1
STU0226,4,CSE 101,Design and Analysis of Algorithms,4,core,86,92,A,4.0,current,1
STU0226,4,CSE 103,A Practical Introduction to Probability and Statistics,4,core,82,55,A-,3.7,current,1
STU0226,4,CSE 110,Software Engineering,4,core,76,92,B+,3.3,current,1
STU0226,4,DSC 40B,Theoretical Foundations of Data Science II,4,data,84,77,A-,3.7,current,1
STU0227,1,CSE 11,Introduction to Computer Science and Object-Oriented Programming: Java,4,core,96,93,A+,4.0,completed,1
STU0227,1,CSE 5A,Introduction to Programming I,4,core,80,100,A-,3.7,completed,1
STU0227,1,MATH 18,Linear Algebra,4,math,86,86,A,4.0,completed,1
STU0227,1,MATH 20A,Calculus for Science and Engineering,4,math,70,75,B,3.0,completed,1
STU0227,2,CSE 12,Basic Data Structures and Object-Oriented Design,4,core,86,92,A,4.0,completed,1
STU0227,2,CSE 15L,Software Tools and Techniques Laboratory,2,lab,94,87,A+,4.0,completed,1
STU0227,2,CSE 20,Discrete Mathematics,4,math,98,94,A+,4.0,completed,1
STU0227,2,CSE 21,Mathematics for Algorithms and Systems,4,core,98,78,A+,4.0,completed,1
STU0227,2,MATH 20B,Calculus for Science and Engineering,4,math,79,78,B+,3.3,completed,1
STU0227,3,CSE 100,Advanced Data Structures,4,core,89,89,A,4.0,completed,1
STU0227,3,CSE 30,Computer Organization and Systems Programming,4,core,98,86,A+,4.0,completed,1
STU0227,3,MATH 154,Discrete Mathematics and Graph Theory,4,math,97,90,A+,4.0,completed,1
STU0227,3,MATH 20C,Calculus and Analytic Geometry for Science and Engineering,4,math,80,79,A-,3.7,completed,1
STU0227,4,CSE 101,Design and Analysis of Algorithms,4,core,74,91,B,3.0,completed,1
STU0227,4,CSE 103,A Practical Introduction to Probability and Statistics,4,core,79,85,B+,3.3,completed,1
STU0227,4,CSE 110,Software Engineering,4,core,92,96,A+,4.0,completed,1
STU0227,4,DSC 40B,Theoretical Foundations of Data Science II,4,data,91,86,A+,4.0,completed,1
STU0227,5,CSE 120,Principles of Computer Operating Systems,4,systems,84,100,A-,3.7,completed,1
STU0227,5,CSE 123,Computer Networks,4,networks,72,88,B,3.0,completed,1
STU0227,5,CSE 132A,Database System Principles,4,database,84,84,A-,3.7,completed,1
STU0227,5,DSC 80,The Practice and Application of Data Science,4,data,75,75,B+,3.3,completed,1
STU0227,5,MATH 183,Statistical Methods,4,math,92,76,A+,4.0,completed,1
STU0227,6,CSE 105,Theory of Computability,4,systems,76,80,B+,3.3,current,1
STU0227,6,CSE 132B,Database Systems Applications,4,database,81,85,A-,3.7,current,1
STU0227,6,CSE 150A,Introduction to Artificial Intelligence: Probabilistic Reasoning and Decision-Making,4,ai,88,77,A,4.0,current,1
STU0227,6,CSE 151A,Introduction to Machine Learning,4,ai,97,93,A+,4.0,current,1
STU0227,6,MATH 181A,Introduction to Mathematical Statistics I,4,math,92,91,A+,4.0,current,1
STU0228,1,CSE 11,Introduction to Computer Science and Object-Oriented Programming: Java,4,core,87,81,A,4.0,completed,1
STU0228,1,CSE 5A,Introduction to Programming I,4,core,62,100,C+,2.3,completed,1
STU0228,1,MATH 18,Linear Algebra,4,math,87,84,A,4.0,completed,1
STU0228,1,MATH 20A,Calculus for Science and Engineering,4,math,59,78,C,2.0,completed,1
STU0228,2,CSE 12,Basic Data Structures and Object-Oriented Design,4,core,64,80,C+,2.3,completed,1
STU0228,2,CSE 15L,Software Tools and Techniques Laboratory,2,lab,66,72,B-,2.7,completed,1
STU0228,2,CSE 20,Discrete Mathematics,4,math,66,86,B-,2.7,completed,1
STU0228,2,CSE 21,Mathematics for Algorithms and Systems,4,core,71,88,B,3.0,completed,1
STU0228,2,MATH 20B,Calculus for Science and Engineering,4,math,87,78,A,4.0,completed,1
STU0228,3,CSE 100,Advanced Data Structures,4,core,85,100,A,4.0,completed,1
STU0228,3,CSE 30,Computer Organization and Systems Programming,4,core,76,80,B+,3.3,completed,1
STU0228,3,MATH 154,Discrete Mathematics and Graph Theory,4,math,78,81,B+,3.3,completed,1
STU0228,3,MATH 20C,Calculus and Analytic Geometry for Science and Engineering,4,math,80,84,A-,3.7,completed,1
STU0228,4,CSE 101,Design and Analysis of Algorithms,4,core,78,76,B+,3.3,current,1
STU0228,4,CSE 103,A Practical Introduction to Probability and Statistics,4,core,77,82,B+,3.3,current,1
STU0228,4,CSE 110,Software Engineering,4,core,82,86,A-,3.7,current,1
STU0228,4,DSC 40B,Theoretical Foundations of Data Science II,4,data,71,90,B,3.0,current,1
STU0229,1,CSE 11,Introduction to Computer Science and Object-Oriented Programming: Java,4,core,75,84,B+,3.3,completed,1
STU0229,1,CSE 5A,Introduction to Programming I,4,core,89,78,A,4.0,completed,1
STU0229,1,MATH 18,Linear Algebra,4,math,82,83,A-,3.7,completed,1
STU0229,1,MATH 20A,Calculus for Science and Engineering,4,math,83,88,A-,3.7,completed,1
STU0229,2,CSE 12,Basic Data Structures and Object-Oriented Design,4,core,98,91,A+,4.0,completed,1
STU0229,2,CSE 15L,Software Tools and Techniques Laboratory,2,lab,69,86,B-,2.7,completed,1
STU0229,2,CSE 20,Discrete Mathematics,4,math,84,68,A-,3.7,completed,1
STU0229,2,CSE 21,Mathematics for Algorithms and Systems,4,core,87,81,A,4.0,completed,1
STU0229,2,MATH 20B,Calculus for Science and Engineering,4,math,66,75,B-,2.7,completed,1
STU0229,3,CSE 100,Advanced Data Structures,4,core,84,77,A-,3.7,completed,1
STU0229,3,CSE 30,Computer Organization and Systems Programming,4,core,75,71,B+,3.3,completed,1
STU0229,3,MATH 154,Discrete Mathematics and Graph Theory,4,math,78,78,B+,3.3,completed,1
STU0229,3,MATH 20C,Calculus and Analytic Geometry for Science and Engineering,4,math,67,89,B-,2.7,completed,1
STU0229,4,CSE 101,Design and Analysis of Algorithms,4,core,77,78,B+,3.3,completed,1
STU0229,4,CSE 103,A Practical Introduction to Probability and Statistics,4,core,75,87,B+,3.3,completed,1
STU0229,4,CSE 110,Software Engineering,4,core,62,87,C+,2.3,completed,1
STU0229,4,DSC 40B,Theoretical Foundations of Data Science II,4,data,80,79,A-,3.7,completed,1
STU0229,5,CSE 120,Principles of Computer Operating Systems,4,systems,82,84,A-,3.7,completed,1
STU0229,5,CSE 123,Computer Networks,4,networks,91,76,A+,4.0,completed,1
STU0229,5,CSE 130,Programming Languages: Principles and Paradigms,4,systems,79,81,B+,3.3,completed,1
STU0229,5,DSC 80,The Practice and Application of Data Science,4,data,80,95,A-,3.7,completed,1
STU0229,5,MATH 183,Statistical Methods,4,math,64,64,C+,2.3,completed,1
STU0229,6,CSE 105,Theory of Computability,4,systems,67,65,B-,2.7,current,1
STU0229,6,CSE 132B,Database Systems Applications,4,database,80,81,A-,3.7,current,1
STU0229,6,CSE 150A,Introduction to Artificial Intelligence: Probabilistic Reasoning and Decision-Making,4,ai,78,80,B+,3.3,current,1
STU0229,6,CSE 150B,Introduction to Artificial Intelligence: Search and Reasoning,4,ai,68,93,B-,2.7,current,1
STU0229,6,CSE 151A,Introduction to Machine Learning,4,ai,64,93,C+,2.3,current,1
STU0230,1,CSE 11,Introduction to Computer Science and Object-Oriented Programming: Java,4,core,72,100,B,3.0,completed,1
STU0230,1,CSE 5A,Introduction to Programming I,4,core,80,90,A-,3.7,completed,1
STU0230,1,MATH 18,Linear Algebra,4,math,77,92,B+,3.3,completed,1
STU0230,1,MATH 20A,Calculus for Science and Engineering,4,math,82,75,A-,3.7,completed,1
